emission_id,shipment_id,co2_kg,fuel_consumption_l,reduction_vs_road_kg,sustainability_score
28272,28272,57.59,21.49,23.04,0.71
28273,28273,103.77,38.72,41.51,0.7
28274,28274,264.86,98.83,105.94,0.78
28275,28275,270.95,101.1,108.38,0.89
28276,28276,98.46,36.74,39.38,0.61
28277,28277,110.17,41.11,44.07,0.77
28278,28278,251.81,93.96,100.72,0.83
28279,28279,38.94,14.53,15.58,0.77
28280,28280,76.19,28.43,30.48,0.61
28281,28281,442.71,165.19,177.08,0.88
28282,28282,77.02,28.74,30.81,0.77
28283,28283,112.83,42.1,45.13,0.82
28284,28284,181.62,67.77,72.65,0.63
28285,28285,45.24,16.88,18.1,0.92
28286,28286,32.8,12.24,13.12,0.79
28287,28287,470.23,175.46,188.09,0.6
28288,28288,64.4,24.03,25.76,0.83
28289,28289,127.84,47.7,51.14,0.88
28290,28290,214.51,80.04,85.8,0.62
28291,28291,607.48,226.67,242.99,0.9
28292,28292,187.6,70.0,75.04,0.9
28293,28293,0.16,0.06,0.06,0.7
28294,28294,174.47,65.1,69.79,0.61
28295,28295,203.57,75.96,81.43,0.62
28296,28296,16.78,6.26,6.71,0.92
28297,28297,239.46,89.35,95.78,0.69
28298,28298,111.03,41.43,44.41,0.7
28299,28299,262.26,97.86,104.9,0.8
28300,28300,89.3,33.32,35.72,0.84
28301,28301,25.86,9.65,10.34,0.68
28302,28302,81.87,30.55,32.75,0.84
28303,28303,296.49,110.63,118.6,0.93
28304,28304,137.62,51.35,55.05,0.79
28305,28305,107.98,40.29,43.19,0.8
28306,28306,94.6,35.3,37.84,0.81
28307,28307,87.23,32.55,34.89,0.82
28308,28308,77.72,29.0,31.09,0.89
28309,28309,205.15,76.55,82.06,0.87
28310,28310,18.65,6.96,7.46,0.67
28311,28311,95.86,35.77,38.34,0.81
28312,28312,46.2,17.24,18.48,0.87
28313,28313,61.24,22.85,24.5,0.81
28314,28314,175.49,65.48,70.2,0.79
28315,28315,128.59,47.98,51.44,0.63
28316,28316,115.37,43.05,46.15,0.83
28317,28317,118.32,44.15,47.33,0.93
28318,28318,258.0,96.27,103.2,0.74
28319,28319,204.56,76.33,81.82,0.67
28320,28320,542.49,202.42,217.0,0.84
28321,28321,214.19,79.92,85.68,0.91
28322,28322,82.6,30.82,33.04,0.8
28323,28323,32.8,12.24,13.12,0.63
28324,28324,92.89,34.66,37.16,0.8
28325,28325,123.12,45.94,49.25,0.66
28326,28326,133.62,49.86,53.45,0.68
28327,28327,69.2,25.82,27.68,0.9
28328,28328,103.26,38.53,41.3,0.76
28329,28329,151.39,56.49,60.56,0.89
28330,28330,212.58,79.32,85.03,0.95
28331,28331,88.9,33.17,35.56,0.67
28332,28332,80.75,30.13,32.3,0.84
28333,28333,210.33,78.48,84.13,0.69
28334,28334,122.21,45.6,48.88,0.94
28335,28335,15.87,5.92,6.35,0.76
28336,28336,168.01,62.69,67.2,0.76
28337,28337,40.28,15.03,16.11,0.95
28338,28338,272.8,101.79,109.12,0.92
28339,28339,6.75,2.52,2.7,0.74
28340,28340,13.8,5.15,5.52,0.62
28341,28341,369.76,137.97,147.9,0.89
28342,28342,510.75,190.58,204.3,0.74
28343,28343,114.89,42.87,45.96,0.62
28344,28344,135.1,50.41,54.04,0.64
28345,28345,106.69,39.81,42.68,0.79
28346,28346,105.57,39.39,42.23,0.78
28347,28347,214.27,79.95,85.71,0.83
28348,28348,48.53,18.11,19.41,0.79
28349,28349,178.62,66.65,71.45,0.71
28350,28350,75.84,28.3,30.34,0.92
28351,28351,369.89,138.02,147.96,0.78
28352,28352,61.77,23.05,24.71,0.72
28353,28353,268.21,100.08,107.28,0.77
28354,28354,177.52,66.24,71.01,0.95
28355,28355,262.85,98.08,105.14,0.76
28356,28356,197.68,73.76,79.07,0.65
28357,28357,79.7,29.74,31.88,0.64
28358,28358,198.61,74.11,79.44,0.84
28359,28359,162.17,60.51,64.87,0.69
28360,28360,118.08,44.06,47.23,0.72
28361,28361,125.5,46.83,50.2,0.94
28362,28362,47.78,17.83,19.11,0.84
28363,28363,370.16,138.12,148.06,0.73
28364,28364,282.42,105.38,112.97,0.61
28365,28365,86.7,32.35,34.68,0.6
28366,28366,18.41,6.87,7.36,0.69
28367,28367,3.97,1.48,1.59,0.81
28368,28368,116.42,43.44,46.57,0.63
28369,28369,47.73,17.81,19.09,0.64
28370,28370,0.27,0.1,0.11,0.6
28371,28371,58.56,21.85,23.42,0.79
28372,28372,73.7,27.5,29.48,0.88
28373,28373,170.47,63.61,68.19,0.76
28374,28374,295.34,110.2,118.14,0.67
28375,28375,179.91,67.13,71.96,0.71
28376,28376,74.8,27.91,29.92,0.72
28377,28377,194.14,72.44,77.66,0.7
28378,28378,1.23,0.46,0.49,0.93
28379,28379,65.82,24.56,26.33,0.69
28380,28380,227.32,84.82,90.93,0.77
28381,28381,106.02,39.56,42.41,0.88
28382,28382,42.72,15.94,17.09,0.87
28383,28383,53.01,19.78,21.2,0.79
28384,28384,88.6,33.06,35.44,0.75
28385,28385,685.65,255.84,274.26,0.88
28386,28386,24.36,9.09,9.74,0.91
28387,28387,59.74,22.29,23.9,0.93
28388,28388,197.92,73.85,79.17,0.66
28389,28389,431.1,160.86,172.44,0.81
28390,28390,220.03,82.1,88.01,0.8
28391,28391,190.87,71.22,76.35,0.62
28392,28392,391.74,146.17,156.7,0.66
28393,28393,91.87,34.28,36.75,0.84
28394,28394,10.34,3.86,4.14,0.65
28395,28395,207.11,77.28,82.84,0.7
28396,28396,46.85,17.48,18.74,0.91
28397,28397,272.4,101.64,108.96,0.74
28398,28398,186.05,69.42,74.42,0.64
28399,28399,189.56,70.73,75.82,0.68
28400,28400,130.89,48.84,52.36,0.8
28401,28401,171.68,64.06,68.67,0.6
28402,28402,280.44,104.64,112.18,0.84
28403,28403,406.29,151.6,162.52,0.83
28404,28404,52.39,19.55,20.96,0.78
28405,28405,32.13,11.99,12.85,0.79
28406,28406,535.62,199.86,214.25,0.91
28407,28407,8.01,2.99,3.2,0.86
28408,28408,4.07,1.52,1.63,0.69
28409,28409,472.83,176.43,189.13,0.91
28410,28410,213.57,79.69,85.43,0.73
28411,28411,55.45,20.69,22.18,0.74
28412,28412,49.23,18.37,19.69,0.77
28413,28413,250.61,93.51,100.24,0.82
28414,28414,141.48,52.79,56.59,0.63
28415,28415,185.51,69.22,74.2,0.78
28416,28416,5.55,2.07,2.22,0.68
28417,28417,129.34,48.26,51.74,0.73
28418,28418,0.16,0.06,0.06,0.87
28419,28419,122.8,45.82,49.12,0.67
28420,28420,256.58,95.74,102.63,0.87
28421,28421,267.06,99.65,106.82,0.81
28422,28422,179.69,67.05,71.88,0.76
28423,28423,267.92,99.97,107.17,0.76
28424,28424,342.96,127.97,137.18,0.74
28425,28425,80.16,29.91,32.06,0.77
28426,28426,72.71,27.13,29.08,0.86
28427,28427,58.42,21.8,23.37,0.76
28428,28428,225.87,84.28,90.35,0.72
28429,28429,23.34,8.71,9.34,0.9
28430,28430,216.68,80.85,86.67,0.75
28431,28431,128.18,47.83,51.27,0.89
28432,28432,214.78,80.14,85.91,0.64
28433,28433,169.3,63.17,67.72,0.87
28434,28434,192.61,71.87,77.04,0.69
28435,28435,108.33,40.42,43.33,0.72
28436,28436,147.86,55.17,59.14,0.86
28437,28437,389.27,145.25,155.71,0.93
28438,28438,203.39,75.89,81.36,0.71
28439,28439,217.88,81.3,87.15,0.62
28440,28440,173.53,64.75,69.41,0.71
28441,28441,246.48,91.97,98.59,0.7
28442,28442,88.49,33.02,35.4,0.62
28443,28443,91.44,34.12,36.58,0.77
28444,28444,60.89,22.72,24.36,0.74
28445,28445,91.71,34.22,36.68,0.69
28446,28446,336.53,125.57,134.61,0.71
28447,28447,147.02,54.86,58.81,0.83
28448,28448,91.23,34.04,36.49,0.93
28449,28449,127.11,47.43,50.84,0.79
28450,28450,416.61,155.45,166.64,0.77
28451,28451,543.88,202.94,217.55,0.95
28452,28452,121.59,45.37,48.64,0.83
28453,28453,124.35,46.4,49.74,0.78
28454,28454,120.41,44.93,48.16,0.87
28455,28455,118.08,44.06,47.23,0.87
28456,28456,250.39,93.43,100.16,0.67
28457,28457,90.91,33.92,36.36,0.71
28458,28458,56.92,21.24,22.77,0.65
28459,28459,259.32,96.76,103.73,0.67
28460,28460,225.28,84.06,90.11,0.65
28461,28461,123.39,46.04,49.36,0.83
28462,28462,66.25,24.72,26.5,0.91
28463,28463,57.97,21.63,23.19,0.67
28464,28464,187.36,69.91,74.94,0.73
28465,28465,240.05,89.57,96.02,0.69
28466,28466,529.22,197.47,211.69,0.71
28467,28467,31.84,11.88,12.74,0.81
28468,28468,191.35,71.4,76.54,0.76
28469,28469,9.73,3.63,3.89,0.79
28470,28470,292.55,109.16,117.02,0.72
28471,28471,30.39,11.34,12.16,0.79
28472,28472,17.53,6.54,7.01,0.79
28473,28473,20.31,7.58,8.12,0.72
28474,28474,57.7,21.53,23.08,0.71
28475,28475,56.9,21.23,22.76,0.9
28476,28476,34.17,12.75,13.67,0.92
28477,28477,413.93,154.45,165.57,0.88
28478,28478,18.97,7.08,7.59,0.68
28479,28479,652.98,243.65,261.19,0.81
28480,28480,40.33,15.05,16.13,0.75
28481,28481,450.78,168.2,180.31,0.8
28482,28482,304.58,113.65,121.83,0.67
28483,28483,9.94,3.71,3.98,0.67
28484,28484,111.51,41.61,44.6,0.68
28485,28485,139.87,52.19,55.95,0.86
28486,28486,198.29,73.99,79.32,0.82
28487,28487,158.47,59.13,63.39,0.92
28488,28488,66.95,24.98,26.78,0.72
28489,28489,196.47,73.31,78.59,0.67
28490,28490,166.62,62.17,66.65,0.85
28491,28491,42.48,15.85,16.99,0.67
28492,28492,47.68,17.79,19.07,0.82
28493,28493,134.16,50.06,53.66,0.62
28494,28494,143.17,53.42,57.27,0.69
28495,28495,110.58,41.26,44.23,0.92
28496,28496,110.63,41.28,44.25,0.89
28497,28497,320.9,119.74,128.36,0.65
28498,28498,96.48,36.0,38.59,0.65
28499,28499,262.99,98.13,105.2,0.78
28500,28500,36.1,13.47,14.44,0.91
28501,28501,151.23,56.43,60.49,0.67
28502,28502,71.9,26.83,28.76,0.87
28503,28503,89.78,33.5,35.91,0.93
28504,28504,50.22,18.74,20.09,0.72
28505,28505,572.15,213.49,228.86,0.73
28506,28506,122.66,45.77,49.06,0.63
28507,28507,232.84,86.88,93.14,0.77
28508,28508,46.02,17.17,18.41,0.93
28509,28509,229.76,85.73,91.9,0.86
28510,28510,149.36,55.73,59.74,0.61
28511,28511,268.03,100.01,107.21,0.63
28512,28512,287.7,107.35,115.08,0.78
28513,28513,526.08,196.3,210.43,0.88
28514,28514,157.58,58.8,63.03,0.77
28515,28515,106.26,39.65,42.5,0.62
28516,28516,13.72,5.12,5.49,0.75
28517,28517,249.43,93.07,99.77,0.8
28518,28518,164.12,61.24,65.65,0.69
28519,28519,354.08,132.12,141.63,0.76
28520,28520,237.26,88.53,94.9,0.94
28521,28521,34.63,12.92,13.85,0.69
28522,28522,250.31,93.4,100.12,0.78
28523,28523,99.86,37.26,39.94,0.67
28524,28524,238.06,88.83,95.22,0.93
28525,28525,263.26,98.23,105.3,0.61
28526,28526,15.22,5.68,6.09,0.89
28527,28527,160.1,59.74,64.04,0.63
28528,28528,135.13,50.42,54.05,0.62
28529,28529,71.02,26.5,28.41,0.88
28530,28530,211.16,78.79,84.46,0.8
28531,28531,40.2,15.0,16.08,0.81
28532,28532,145.44,54.27,58.18,0.71
28533,28533,19.16,7.15,7.66,0.85
28534,28534,262.43,97.92,104.97,0.76
28535,28535,86.86,32.41,34.74,0.88
28536,28536,243.96,91.03,97.58,0.68
28537,28537,194.78,72.68,77.91,0.85
28538,28538,222.84,83.15,89.14,0.88
28539,28539,112.4,41.94,44.96,0.68
28540,28540,294.48,109.88,117.79,0.8
28541,28541,144.08,53.76,57.63,0.84
28542,28542,288.69,107.72,115.48,0.67
28543,28543,77.85,29.05,31.14,0.78
28544,28544,326.69,121.9,130.68,0.93
28545,28545,523.06,195.17,209.22,0.79
28546,28546,216.87,80.92,86.75,0.78
28547,28547,353.73,131.99,141.49,0.91
28548,28548,236.72,88.33,94.69,0.95
28549,28549,196.95,73.49,78.78,0.92
28550,28550,94.01,35.08,37.6,0.73
28551,28551,361.72,134.97,144.69,0.62
28552,28552,112.61,42.02,45.04,0.84
28553,28553,370.08,138.09,148.03,0.81
28554,28554,388.09,144.81,155.24,0.85
28555,28555,422.1,157.5,168.84,0.77
28556,28556,331.86,123.83,132.74,0.69
28557,28557,338.27,126.22,135.31,0.93
28558,28558,225.5,84.14,90.2,0.72
28559,28559,4.5,1.68,1.8,0.69
28560,28560,44.6,16.64,17.84,0.67
28561,28561,262.85,98.08,105.14,0.87
28562,28562,31.06,11.59,12.42,0.61
28563,28563,288.18,107.53,115.27,0.79
28564,28564,136.95,51.1,54.78,0.7
28565,28565,304.98,113.8,121.99,0.74
28566,28566,112.64,42.03,45.06,0.66
28567,28567,55.37,20.66,22.15,0.81
28568,28568,319.83,119.34,127.93,0.89
28569,28569,69.3,25.86,27.72,0.82
28570,28570,37.6,14.03,15.04,0.71
28571,28571,257.09,95.93,102.84,0.94
28572,28572,91.92,34.3,36.77,0.67
28573,28573,48.56,18.12,19.42,0.95
28574,28574,8.98,3.35,3.59,0.66
28575,28575,89.16,33.27,35.66,0.81
28576,28576,443.73,165.57,177.49,0.69
28577,28577,160.29,59.81,64.12,0.89
28578,28578,76.06,28.38,30.42,0.93
28579,28579,26.16,9.76,10.46,0.88
28580,28580,130.92,48.85,52.37,0.8
28581,28581,41.89,15.63,16.76,0.63
28582,28582,114.38,42.68,45.75,0.62
28583,28583,196.58,73.35,78.63,0.8
28584,28584,28.09,10.48,11.24,0.69
28585,28585,122.13,45.57,48.85,0.67
28586,28586,172.83,64.49,69.13,0.91
28587,28587,29.1,10.86,11.64,0.69
28588,28588,154.15,57.52,61.66,0.68
28589,28589,318.84,118.97,127.54,0.89
28590,28590,142.2,53.06,56.88,0.86
28591,28591,65.77,24.54,26.31,0.89
28592,28592,148.23,55.31,59.29,0.93
28593,28593,3.73,1.39,1.49,0.72
28594,28594,286.73,106.99,114.69,0.86
28595,28595,302.79,112.98,121.12,0.86
28596,28596,213.11,79.52,85.24,0.82
28597,28597,76.78,28.65,30.71,0.77
28598,28598,381.1,142.2,152.44,0.61
28599,28599,140.24,52.33,56.1,0.76
28600,28600,10.72,4.0,4.29,0.8
28601,28601,162.03,60.46,64.81,0.83
28602,28602,38.54,14.38,15.42,0.68
28603,28603,194.46,72.56,77.78,0.71
28604,28604,103.15,38.49,41.26,0.89
28605,28605,359.2,134.03,143.68,0.93
28606,28606,47.33,17.66,18.93,0.91
28607,28607,195.88,73.09,78.35,0.82
28608,28608,207.65,77.48,83.06,0.88
28609,28609,38.89,14.51,15.56,0.9
28610,28610,25.86,9.65,10.34,0.81
28611,28611,174.15,64.98,69.66,0.93
28612,28612,308.49,115.11,123.4,0.83
28613,28613,94.76,35.36,37.9,0.82
28614,28614,84.15,31.4,33.66,0.68
28615,28615,85.52,31.91,34.21,0.74
28616,28616,163.94,61.17,65.58,0.73
28617,28617,239.06,89.2,95.62,0.62
28618,28618,511.32,190.79,204.53,0.75
28619,28619,224.83,83.89,89.93,0.76
28620,28620,145.6,54.33,58.24,0.83
28621,28621,145.23,54.19,58.09,0.73
28622,28622,108.59,40.52,43.44,0.83
28623,28623,316.88,118.24,126.75,0.66
28624,28624,107.33,40.05,42.93,0.61
28625,28625,74.56,27.82,29.82,0.79
28626,28626,398.92,148.85,159.57,0.69
28627,28627,79.7,29.74,31.88,0.66
28628,28628,528.01,197.02,211.2,0.85
28629,28629,182.94,68.26,73.18,0.93
28630,28630,71.64,26.73,28.66,0.84
28631,28631,10.32,3.85,4.13,0.89
28632,28632,129.55,48.34,51.82,0.95
28633,28633,404.22,150.83,161.69,0.77
28634,28634,22.14,8.26,8.86,0.78
28635,28635,0.19,0.07,0.08,0.69
28636,28636,140.89,52.57,56.36,0.81
28637,28637,101.04,37.7,40.42,0.88
28638,28638,519.04,193.67,207.62,0.7
28639,28639,75.01,27.99,30.0,0.71
28640,28640,125.4,46.79,50.16,0.84
28641,28641,0.62,0.23,0.25,0.93
28642,28642,29.45,10.99,11.78,0.87
28643,28643,459.3,171.38,183.72,0.94
28644,28644,204.62,76.35,81.85,0.77
28645,28645,24.31,9.07,9.72,0.7
28646,28646,6.67,2.49,2.67,0.81
28647,28647,81.23,30.31,32.49,0.95
28648,28648,131.99,49.25,52.8,0.89
28649,28649,142.55,53.19,57.02,0.79
28650,28650,8.55,3.19,3.42,0.93
28651,28651,262.02,97.77,104.81,0.68
28652,28652,96.19,35.89,38.48,0.88
28653,28653,68.63,25.61,27.45,0.76
28654,28654,98.68,36.82,39.47,0.93
28655,28655,196.82,73.44,78.73,0.63
28656,28656,172.4,64.33,68.96,0.87
28657,28657,309.27,115.4,123.71,0.94
28658,28658,280.06,104.5,112.02,0.64
28659,28659,489.07,182.49,195.63,0.92
28660,28660,67.7,25.26,27.08,0.64
28661,28661,380.83,142.1,152.33,0.74
28662,28662,77.67,28.98,31.07,0.8
28663,28663,53.73,20.05,21.49,0.69
28664,28664,11.12,4.15,4.45,0.9
28665,28665,40.07,14.95,16.03,0.76
28666,28666,93.37,34.84,37.35,0.83
28667,28667,173.4,64.7,69.36,0.72
28668,28668,58.85,21.96,23.54,0.61
28669,28669,186.15,69.46,74.46,0.68
28670,28670,41.19,15.37,16.48,0.88
28671,28671,462.46,172.56,184.98,0.83
28672,28672,63.25,23.6,25.3,0.76
28673,28673,185.72,69.3,74.29,0.92
28674,28674,0.21,0.08,0.08,0.72
28675,28675,128.64,48.0,51.46,0.83
28676,28676,41.67,15.55,16.67,0.74
28677,28677,77.61,28.96,31.04,0.79
28678,28678,177.98,66.41,71.19,0.6
28679,28679,774.84,289.12,309.94,0.67
28680,28680,175.92,65.64,70.37,0.72
28681,28681,108.49,40.48,43.4,0.8
28682,28682,78.1,29.14,31.24,0.71
28683,28683,277.35,103.49,110.94,0.63
28684,28684,174.09,64.96,69.64,0.91
28685,28685,225.5,84.14,90.2,0.78
28686,28686,107.6,40.15,43.04,0.84
28687,28687,65.39,24.4,26.16,0.89
28688,28688,188.73,70.42,75.49,0.76
28689,28689,109.1,40.71,43.64,0.85
28690,28690,61.45,22.93,24.58,0.72
28691,28691,132.31,49.37,52.92,0.67
28692,28692,85.76,32.0,34.3,0.94
28693,28693,113.28,42.27,45.31,0.81
28694,28694,108.78,40.59,43.51,0.7
28695,28695,874.14,326.17,349.66,0.83
28696,28696,17.82,6.65,7.13,0.7
28697,28697,85.3,31.83,34.12,0.95
28698,28698,327.25,122.11,130.9,0.78
28699,28699,472.27,176.22,188.91,0.82
28700,28700,220.89,82.42,88.36,0.83
28701,28701,137.83,51.43,55.13,0.94
28702,28702,139.33,51.99,55.73,0.8
28703,28703,179.51,66.98,71.8,0.89
28704,28704,98.65,36.81,39.46,0.74
28705,28705,502.18,187.38,200.87,0.76
28706,28706,274.57,102.45,109.83,0.82
28707,28707,89.03,33.22,35.61,0.6
28708,28708,197.81,73.81,79.12,0.69
28709,28709,94.68,35.33,37.87,0.7
28710,28710,34.57,12.9,13.83,0.73
28711,28711,60.68,22.64,24.27,0.85
28712,28712,210.54,78.56,84.22,0.72
28713,28713,226.17,84.39,90.47,0.73
28714,28714,82.25,30.69,32.9,0.63
28715,28715,86.0,32.09,34.4,0.84
28716,28716,85.79,32.01,34.32,0.91
28717,28717,450.59,168.13,180.24,0.76
28718,28718,45.69,17.05,18.28,0.86
28719,28719,113.2,42.24,45.28,0.61
28720,28720,64.86,24.2,25.94,0.78
28721,28721,327.6,122.24,131.04,0.85
28722,28722,195.75,73.04,78.3,0.9
28723,28723,250.63,93.52,100.25,0.76
28724,28724,203.12,75.79,81.25,0.77
28725,28725,190.6,71.12,76.24,0.62
28726,28726,34.95,13.04,13.98,0.64
28727,28727,124.73,46.54,49.89,0.62
28728,28728,259.58,96.86,103.83,0.82
28729,28729,106.96,39.91,42.78,0.67
28730,28730,218.71,81.61,87.48,0.62
28731,28731,338.97,126.48,135.59,0.67
28732,28732,316.37,118.05,126.55,0.71
28733,28733,289.82,108.14,115.93,0.63
28734,28734,203.89,76.08,81.56,0.85
28735,28735,167.88,62.64,67.15,0.93
28736,28736,69.17,25.81,27.67,0.81
28737,28737,71.1,26.53,28.44,0.88
28738,28738,395.3,147.5,158.12,0.82
28739,28739,99.37,37.08,39.75,0.75
28740,28740,154.58,57.68,61.83,0.66
28741,28741,109.34,40.8,43.74,0.6
28742,28742,93.53,34.9,37.41,0.68
28743,28743,109.45,40.84,43.78,0.79
28744,28744,343.68,128.24,137.47,0.67
28745,28745,67.7,25.26,27.08,0.7
28746,28746,376.83,140.61,150.73,0.88
28747,28747,5.15,1.92,2.06,0.95
28748,28748,86.86,32.41,34.74,0.7
28749,28749,611.9,228.32,244.76,0.7
28750,28750,20.77,7.75,8.31,0.61
28751,28751,144.02,53.74,57.61,0.81
28752,28752,219.76,82.0,87.9,0.78
28753,28753,0.21,0.08,0.08,0.77
28754,28754,96.96,36.18,38.78,0.62
28755,28755,145.15,54.16,58.06,0.79
28756,28756,382.11,142.58,152.84,0.72
28757,28757,109.02,40.68,43.61,0.84
28758,28758,279.74,104.38,111.9,0.65
28759,28759,295.79,110.37,118.32,0.65
28760,28760,50.92,19.0,20.37,0.8
28761,28761,133.89,49.96,53.56,0.82
28762,28762,227.61,84.93,91.04,0.81
28763,28763,1.31,0.49,0.52,0.81
28764,28764,29.64,11.06,11.86,0.95
28765,28765,642.02,239.56,256.81,0.89
28766,28766,222.49,83.02,89.0,0.81
28767,28767,85.52,31.91,34.21,0.62
28768,28768,4.61,1.72,1.84,0.72
28769,28769,150.43,56.13,60.17,0.75
28770,28770,273.25,101.96,109.3,0.81
28771,28771,292.74,109.23,117.1,0.93
28772,28772,14.31,5.34,5.72,0.85
28773,28773,399.48,149.06,159.79,0.83
28774,28774,134.05,50.02,53.62,0.64
28775,28775,170.98,63.8,68.39,0.77
28776,28776,250.63,93.52,100.25,0.81
28777,28777,412.18,153.8,164.87,0.9
28778,28778,121.67,45.4,48.67,0.91
28779,28779,72.15,26.92,28.86,0.86
28780,28780,26.13,9.75,10.45,0.74
28781,28781,112.02,41.8,44.81,0.87
28782,28782,292.9,109.29,117.16,0.85
28783,28783,119.26,44.5,47.7,0.77
28784,28784,577.11,215.34,230.84,0.95
28785,28785,158.33,59.08,63.33,0.79
28786,28786,221.5,82.65,88.6,0.61
28787,28787,195.18,72.83,78.07,0.65
28788,28788,151.07,56.37,60.43,0.68
28789,28789,124.24,46.36,49.7,0.87
28790,28790,51.8,19.33,20.72,0.72
28791,28791,48.45,18.08,19.38,0.69
28792,28792,332.72,124.15,133.09,0.72
28793,28793,803.57,299.84,321.43,0.78
28794,28794,50.49,18.84,20.2,0.64
28795,28795,24.04,8.97,9.62,0.69
28796,28796,74.99,27.98,30.0,0.61
28797,28797,0.64,0.24,0.26,0.76
28798,28798,91.07,33.98,36.43,0.93
28799,28799,35.46,13.23,14.18,0.79
28800,28800,203.81,76.05,81.52,0.87
28801,28801,47.46,17.71,18.98,0.63
28802,28802,102.4,38.21,40.96,0.92
28803,28803,328.94,122.74,131.58,0.87
28804,28804,152.09,56.75,60.84,0.92
28805,28805,64.53,24.08,25.81,0.93
28806,28806,94.52,35.27,37.81,0.68
28807,28807,260.87,97.34,104.35,0.82
28808,28808,217.51,81.16,87.0,0.88
28809,28809,84.45,31.51,33.78,0.95
28810,28810,23.45,8.75,9.38,0.9
28811,28811,87.77,32.75,35.11,0.92
28812,28812,125.53,46.84,50.21,0.94
28813,28813,16.03,5.98,6.41,0.81
28814,28814,153.32,57.21,61.33,0.74
28815,28815,41.27,15.4,16.51,0.8
28816,28816,285.39,106.49,114.16,0.76
28817,28817,302.57,112.9,121.03,0.62
28818,28818,189.77,70.81,75.91,0.75
28819,28819,44.17,16.48,17.67,0.68
28820,28820,484.33,180.72,193.73,0.82
28821,28821,320.1,119.44,128.04,0.78
28822,28822,54.46,20.32,21.78,0.61
28823,28823,7.48,2.79,2.99,0.65
28824,28824,279.47,104.28,111.79,0.89
28825,28825,258.89,96.6,103.56,0.73
28826,28826,526.14,196.32,210.46,0.69
28827,28827,656.89,245.11,262.76,0.91
28828,28828,25.62,9.56,10.25,0.67
28829,28829,291.83,108.89,116.73,0.92
28830,28830,421.56,157.3,168.62,0.83
28831,28831,154.02,57.47,61.61,0.61
28832,28832,29.29,10.93,11.72,0.93
28833,28833,60.27,22.49,24.11,0.75
28834,28834,214.02,79.86,85.61,0.83
28835,28835,455.01,169.78,182.0,0.72
28836,28836,383.0,142.91,153.2,0.67
28837,28837,42.1,15.71,16.84,0.8
28838,28838,129.02,48.14,51.61,0.6
28839,28839,267.68,99.88,107.07,0.81
28840,28840,380.13,141.84,152.05,0.65
28841,28841,29.1,10.86,11.64,0.77
28842,28842,296.17,110.51,118.47,0.69
28843,28843,0.21,0.08,0.08,0.62
28844,28844,165.14,61.62,66.06,0.81
28845,28845,175.06,65.32,70.02,0.81
28846,28846,266.87,99.58,106.75,0.76
28847,28847,78.66,29.35,31.46,0.61
28848,28848,240.13,89.6,96.05,0.67
28849,28849,177.74,66.32,71.1,0.68
28850,28850,331.84,123.82,132.74,0.73
28851,28851,179.32,66.91,71.73,0.78
28852,28852,32.43,12.1,12.97,0.84
28853,28853,154.39,57.61,61.76,0.61
28854,28854,288.37,107.6,115.35,0.63
28855,28855,77.93,29.08,31.17,0.85
28856,28856,15.41,5.75,6.16,0.78
28857,28857,253.18,94.47,101.27,0.64
28858,28858,308.58,115.14,123.43,0.81
28859,28859,337.33,125.87,134.93,0.86
28860,28860,227.72,84.97,91.09,0.67
28861,28861,57.3,21.38,22.92,0.63
28862,28862,497.97,185.81,199.19,0.76
28863,28863,30.87,11.52,12.35,0.7
28864,28864,215.04,80.24,86.02,0.89
28865,28865,83.86,31.29,33.54,0.76
28866,28866,92.0,34.33,36.8,0.69
28867,28867,551.25,205.69,220.5,0.78
28868,28868,525.09,195.93,210.04,0.74
28869,28869,115.83,43.22,46.33,0.76
28870,28870,248.7,92.8,99.48,0.89
28871,28871,67.88,25.33,27.15,0.66
28872,28872,61.18,22.83,24.47,0.89
28873,28873,72.31,26.98,28.92,0.83
28874,28874,76.33,28.48,30.53,0.84
28875,28875,297.72,111.09,119.09,0.66
28876,28876,162.09,60.48,64.84,0.86
28877,28877,137.0,51.12,54.8,0.61
28878,28878,194.81,72.69,77.92,0.82
28879,28879,213.27,79.58,85.31,0.69
28880,28880,127.97,47.75,51.19,0.67
28881,28881,188.62,70.38,75.45,0.71
28882,28882,48.48,18.09,19.39,0.94
28883,28883,21.95,8.19,8.78,0.74
28884,28884,21.47,8.01,8.59,0.8
28885,28885,339.88,126.82,135.95,0.86
28886,28886,175.62,65.53,70.25,0.89
28887,28887,93.42,34.86,37.37,0.67
28888,28888,222.06,82.86,88.82,0.72
28889,28889,129.55,48.34,51.82,0.88
28890,28890,369.44,137.85,147.78,0.64
28891,28891,56.25,20.99,22.5,0.82
28892,28892,106.82,39.86,42.73,0.93
28893,28893,59.66,22.26,23.86,0.84
28894,28894,140.22,52.32,56.09,0.63
28895,28895,92.97,34.69,37.19,0.64
28896,28896,53.81,20.08,21.52,0.7
28897,28897,119.55,44.61,47.82,0.93
28898,28898,258.33,96.39,103.33,0.62
28899,28899,200.46,74.8,80.18,0.83
28900,28900,171.84,64.12,68.74,0.84
28901,28901,278.67,103.98,111.47,0.91
28902,28902,20.8,7.76,8.32,0.64
28903,28903,121.48,45.33,48.59,0.64
28904,28904,369.38,137.83,147.75,0.83
28905,28905,257.98,96.26,103.19,0.87
