port_operation_id,port_id,vessel_id,arrival_time,departure_time,waiting_hours,turnaround_hours,congestion_level,cargo_handled_tons
22728,10,VSL-2504,2025-09-29,2025-09-29,2.48,37.28,1,30.03
22729,2,VSL-3577,2025-11-22,2025-11-22,0.17,20.76,5,17.0
22730,7,VSL-9972,2024-11-26,2024-11-26,0.23,30.4,2,47.54
22731,7,VSL-7333,2025-12-14,2025-12-14,1.53,6.23,3,5.52
22732,8,VSL-9003,2025-10-31,2025-10-31,0.97,17.49,2,51.15
22733,11,VSL-5689,2024-09-16,2024-09-16,3.36,44.72,5,35.61
22734,1,VSL-8415,2024-04-26,2024-04-26,0.97,16.1,1,62.96
22735,7,VSL-1505,2025-01-26,2025-01-26,3.11,47.22,3,29.85
22736,7,VSL-2842,2026-01-08,2026-01-08,0.77,8.09,4,70.36
22737,10,VSL-2345,2024-05-03,2024-05-03,2.59,36.73,2,62.54
22738,3,VSL-9573,2024-03-31,2024-03-31,0.81,29.68,1,60.24
22739,11,VSL-8660,2025-10-07,2025-10-07,0.17,34.33,1,36.33
22740,3,VSL-7973,2024-04-15,2024-04-15,2.48,14.58,5,51.91
22741,2,VSL-6134,2024-10-22,2024-10-22,3.15,7.36,1,65.46
22742,3,VSL-4879,2025-03-09,2025-03-09,3.38,42.34,2,38.06
22743,9,VSL-4135,2025-04-04,2025-04-04,0.12,43.14,3,71.49
22744,7,VSL-7853,2025-03-23,2025-03-23,2.61,19.98,5,50.97
22745,1,VSL-6385,2024-02-16,2024-02-16,0.06,45.73,2,66.75
22746,2,VSL-8474,2024-08-21,2024-08-21,0.96,33.47,5,58.17
22747,8,VSL-4106,2025-04-19,2025-04-19,0.57,45.68,2,60.07
22748,3,VSL-9008,2024-08-13,2024-08-13,0.43,14.38,3,56.47
22749,10,VSL-3786,2024-12-20,2024-12-20,4.12,9.73,3,48.94
22750,5,VSL-2857,2025-11-03,2025-11-03,3.76,12.73,1,73.12
22751,12,VSL-3709,2026-03-12,2026-03-12,2.39,21.66,2,42.63
22752,7,VSL-2586,2024-10-17,2024-10-17,0.85,37.78,5,76.75
22753,4,VSL-6791,2025-08-23,2025-08-23,2.51,20.98,1,74.01
22754,10,VSL-4419,2024-04-21,2024-04-21,0.3,21.27,2,34.12
22755,2,VSL-9693,2024-12-30,2024-12-30,2.07,6.06,2,58.14
22756,2,VSL-7910,2025-06-01,2025-06-01,3.9,45.89,5,76.57
22757,5,VSL-8028,2024-06-26,2024-06-26,4.2,33.18,2,34.06
22758,12,VSL-6799,2024-12-18,2024-12-18,1.22,9.28,4,27.44
22759,9,VSL-2079,2024-12-20,2024-12-20,2.56,22.65,2,43.06
22760,1,VSL-8656,2024-03-10,2024-03-10,0.68,19.88,5,22.89
22761,3,VSL-8871,2025-08-13,2025-08-13,0.06,28.91,2,76.34
22762,10,VSL-4069,2024-02-22,2024-02-22,2.87,40.49,5,55.03
22763,3,VSL-7196,2024-09-25,2024-09-25,3.49,9.05,5,51.1
22764,2,VSL-2558,2024-01-05,2024-01-05,5.36,42.23,3,68.58
22765,5,VSL-4469,2025-01-27,2025-01-27,0.24,9.26,5,46.54
22766,12,VSL-7738,2024-12-17,2024-12-17,4.1,45.31,1,13.93
22767,8,VSL-2601,2024-01-10,2024-01-10,1.53,24.48,3,13.54
22768,1,VSL-1095,2026-01-05,2026-01-05,2.42,35.47,3,39.82
22769,2,VSL-3147,2024-07-28,2024-07-28,2.32,43.44,4,64.15
22770,12,VSL-7947,2024-09-05,2024-09-05,1.77,16.25,1,45.29
22771,2,VSL-8052,2025-10-19,2025-10-19,2.96,31.79,2,73.03
22772,7,VSL-6148,2025-03-16,2025-03-16,2.24,29.25,2,32.56
22773,9,VSL-3825,2024-10-09,2024-10-09,1.65,25.98,5,41.13
22774,11,VSL-4881,2025-09-18,2025-09-18,0.77,15.14,2,39.68
22775,11,VSL-6699,2024-08-29,2024-08-29,0.4,45.82,2,21.46
22776,11,VSL-8692,2025-05-23,2025-05-23,6.05,44.83,3,59.56
22777,8,VSL-1686,2026-01-20,2026-01-20,4.69,10.27,1,96.41
22778,1,VSL-6234,2024-04-11,2024-04-11,1.02,43.9,4,28.79
22779,11,VSL-7506,2025-05-18,2025-05-18,0.5,44.5,5,29.66
22780,12,VSL-3984,2025-10-19,2025-10-19,7.32,45.01,3,30.4
22781,1,VSL-9604,2024-04-13,2024-04-13,1.4,31.9,3,38.05
22782,5,VSL-8987,2025-08-08,2025-08-08,5.08,34.67,4,66.56
22783,2,VSL-7945,2025-11-06,2025-11-06,6.01,29.52,1,66.14
22784,2,VSL-3775,2024-05-25,2024-05-25,1.97,22.59,2,30.17
22785,8,VSL-4562,2024-10-02,2024-10-02,0.57,6.73,3,32.91
22786,12,VSL-7327,2024-10-20,2024-10-20,0.61,21.27,5,61.48
22787,1,VSL-5672,2025-10-08,2025-10-08,2.38,23.89,3,35.5
22788,8,VSL-6434,2025-08-19,2025-08-19,0.43,18.58,1,30.95
22789,4,VSL-5258,2024-11-30,2024-11-30,0.87,18.41,3,74.86
22790,7,VSL-6802,2024-12-20,2024-12-20,0.21,18.34,1,1.0
22791,11,VSL-9948,2025-07-03,2025-07-03,0.89,43.88,2,38.72
22792,1,VSL-3560,2025-11-18,2025-11-18,0.18,6.46,3,70.61
22793,1,VSL-1768,2024-06-07,2024-06-07,2.57,20.24,2,69.15
22794,12,VSL-4547,2024-08-22,2024-08-22,3.98,16.97,3,35.83
22795,5,VSL-7576,2026-03-18,2026-03-18,0.73,43.26,5,19.33
22796,7,VSL-5467,2024-11-23,2024-11-23,1.27,6.16,2,84.14
22797,5,VSL-2544,2025-05-05,2025-05-05,0.6,36.93,2,34.51
22798,4,VSL-2086,2024-08-29,2024-08-29,2.29,46.84,2,1.0
22799,4,VSL-1339,2024-10-20,2024-10-20,6.23,39.93,3,71.51
22800,5,VSL-5824,2024-10-25,2024-10-25,2.99,24.04,2,59.04
22801,9,VSL-2044,2024-03-29,2024-03-29,0.28,43.99,5,34.31
22802,9,VSL-4684,2024-07-15,2024-07-15,3.5,30.06,1,50.15
22803,11,VSL-9023,2025-06-08,2025-06-08,6.24,45.13,1,60.76
22804,12,VSL-3161,2026-02-14,2026-02-14,2.05,22.78,2,45.54
22805,10,VSL-8593,2026-02-23,2026-02-23,3.04,37.07,1,56.34
22806,2,VSL-7211,2024-12-30,2024-12-30,2.66,19.01,1,57.24
22807,12,VSL-7980,2024-05-24,2024-05-24,1.65,14.51,4,76.77
22808,11,VSL-6685,2024-10-03,2024-10-03,4.96,25.73,4,76.49
22809,12,VSL-2976,2024-05-11,2024-05-11,6.53,44.38,2,41.17
22810,12,VSL-1530,2024-07-24,2024-07-24,3.66,30.48,5,33.99
22811,4,VSL-9585,2024-11-09,2024-11-09,2.36,31.8,5,78.54
22812,12,VSL-8239,2024-07-29,2024-07-29,0.16,31.39,1,59.14
22813,1,VSL-3348,2025-05-16,2025-05-16,0.38,33.94,5,45.2
22814,1,VSL-9209,2024-07-28,2024-07-28,2.69,31.8,4,61.75
22815,5,VSL-5901,2025-10-23,2025-10-23,8.04,16.21,2,61.14
22816,8,VSL-6508,2024-04-05,2024-04-05,2.2,21.44,3,76.37
22817,4,VSL-3688,2025-10-23,2025-10-23,0.66,23.39,2,48.32
22818,5,VSL-7526,2024-08-26,2024-08-26,10.98,34.15,4,38.73
22819,10,VSL-6202,2026-01-16,2026-01-16,2.12,24.29,1,43.16
22820,10,VSL-6204,2025-08-02,2025-08-02,0.97,25.52,3,76.53
22821,4,VSL-1933,2024-08-30,2024-08-30,2.25,17.83,5,71.99
22822,1,VSL-3322,2024-11-24,2024-11-24,0.76,41.41,1,55.14
22823,11,VSL-4711,2025-04-28,2025-04-28,3.07,40.24,5,47.27
22824,10,VSL-8701,2024-10-24,2024-10-24,3.34,22.4,5,69.65
22825,9,VSL-8800,2024-02-16,2024-02-16,1.41,7.05,1,53.03
22826,4,VSL-3498,2025-09-07,2025-09-07,1.73,12.86,1,35.7
22827,11,VSL-1733,2024-05-08,2024-05-08,0.9,42.45,1,1.0
22828,3,VSL-5347,2025-08-06,2025-08-06,0.91,26.25,2,55.61
22829,7,VSL-5546,2026-01-13,2026-01-13,0.77,40.31,1,11.62
22830,2,VSL-9102,2026-02-23,2026-02-23,0.58,6.21,1,91.77
22831,8,VSL-7437,2024-08-30,2024-08-30,0.35,45.49,3,65.05
22832,9,VSL-1368,2025-07-24,2025-07-24,0.59,14.16,1,14.34
22833,10,VSL-6908,2025-12-19,2025-12-19,1.23,16.32,5,41.84
22834,5,VSL-9806,2026-01-06,2026-01-06,1.0,13.49,2,58.72
22835,9,VSL-1017,2024-06-06,2024-06-06,4.19,13.01,5,59.59
22836,7,VSL-2231,2024-01-23,2024-01-23,0.32,38.98,4,64.3
22837,3,VSL-3602,2024-04-14,2024-04-14,2.24,24.96,2,46.05
22838,1,VSL-6894,2024-09-21,2024-09-21,1.09,13.78,2,88.43
22839,12,VSL-4025,2026-01-15,2026-01-15,3.54,35.17,5,67.76
22840,11,VSL-5977,2025-03-19,2025-03-19,1.85,14.11,2,55.18
22841,10,VSL-1615,2025-02-18,2025-02-18,2.98,23.85,3,15.41
22842,9,VSL-1425,2025-09-18,2025-09-18,2.84,43.78,3,40.21
22843,8,VSL-8833,2025-07-06,2025-07-06,1.39,37.49,5,45.48
22844,1,VSL-4950,2024-05-13,2024-05-13,0.62,21.04,1,53.06
22845,11,VSL-2709,2025-07-23,2025-07-23,3.26,7.32,4,56.9
22846,5,VSL-7874,2024-01-27,2024-01-27,2.96,20.3,5,54.12
22847,8,VSL-3006,2024-04-05,2024-04-05,8.62,45.17,2,50.1
22848,4,VSL-1456,2025-05-23,2025-05-23,1.53,9.56,4,37.52
22849,6,VSL-3819,2025-02-07,2025-02-07,2.48,9.98,3,35.78
22850,9,VSL-6083,2025-06-01,2025-06-01,0.23,20.45,2,68.11
22851,10,VSL-8420,2024-06-22,2024-06-22,2.82,16.5,5,63.8
22852,5,VSL-9831,2024-01-20,2024-01-20,5.04,23.84,2,23.87
22853,11,VSL-4078,2024-11-18,2024-11-18,2.75,14.01,1,82.12
22854,1,VSL-7906,2025-04-11,2025-04-11,0.79,23.49,1,64.89
22855,3,VSL-3999,2024-03-24,2024-03-24,0.48,44.23,5,94.84
22856,8,VSL-9230,2024-03-04,2024-03-04,4.42,22.98,5,1.0
22857,5,VSL-6045,2024-02-17,2024-02-17,6.66,10.48,5,37.62
22858,4,VSL-4031,2024-10-27,2024-10-27,0.01,39.59,2,69.79
22859,1,VSL-9794,2025-07-25,2025-07-25,0.48,38.06,2,31.39
22860,10,VSL-7508,2024-08-18,2024-08-18,2.61,44.64,5,11.66
22861,3,VSL-5060,2025-01-27,2025-01-27,0.54,46.22,1,70.04
22862,12,VSL-3955,2025-04-01,2025-04-01,0.19,41.17,4,30.87
22863,4,VSL-5379,2024-08-09,2024-08-09,1.02,7.36,2,54.15
22864,6,VSL-1075,2025-09-05,2025-09-05,0.96,41.72,1,84.96
22865,5,VSL-7800,2024-11-15,2024-11-15,1.75,6.13,1,44.27
22866,11,VSL-9924,2024-09-06,2024-09-06,2.0,10.13,4,31.24
22867,9,VSL-1112,2024-10-16,2024-10-16,1.17,12.39,2,50.89
22868,3,VSL-1842,2026-01-07,2026-01-07,2.13,45.85,2,76.77
22869,5,VSL-2519,2024-11-19,2024-11-19,0.05,9.05,3,44.18
22870,4,VSL-1440,2025-08-12,2025-08-12,2.99,10.17,3,78.32
22871,11,VSL-3193,2024-10-05,2024-10-05,4.71,42.13,2,65.0
22872,2,VSL-3798,2025-12-08,2025-12-08,14.06,15.03,5,71.35
22873,11,VSL-3906,2025-10-12,2025-10-12,2.9,34.01,3,2.73
22874,11,VSL-8024,2026-02-16,2026-02-16,1.12,21.98,5,50.94
22875,11,VSL-1271,2024-06-20,2024-06-20,2.77,21.25,5,45.89
22876,10,VSL-9603,2024-05-28,2024-05-28,0.06,29.6,2,41.65
22877,11,VSL-6672,2025-10-24,2025-10-24,4.28,7.73,1,46.8
22878,8,VSL-6434,2024-09-18,2024-09-18,0.57,11.34,3,61.71
22879,10,VSL-6669,2024-07-24,2024-07-24,0.51,10.0,2,79.73
22880,9,VSL-7101,2025-01-20,2025-01-20,4.04,14.21,4,55.06
22881,12,VSL-3393,2026-01-27,2026-01-27,0.5,29.99,2,44.37
22882,12,VSL-9029,2024-03-07,2024-03-07,2.41,40.17,3,39.24
22883,1,VSL-9198,2024-04-02,2024-04-02,3.74,10.57,3,67.97
22884,12,VSL-5598,2024-03-04,2024-03-04,0.53,10.63,3,23.77
22885,7,VSL-2523,2025-10-17,2025-10-17,3.41,26.32,3,71.88
22886,1,VSL-8988,2024-07-04,2024-07-04,2.46,28.19,4,69.75
22887,4,VSL-6756,2024-06-29,2024-06-29,0.43,13.63,1,55.86
22888,9,VSL-3354,2024-01-18,2024-01-18,0.17,27.61,2,50.19
22889,6,VSL-7921,2024-07-27,2024-07-27,0.19,20.75,3,48.63
22890,5,VSL-7636,2025-06-29,2025-06-29,1.67,39.89,3,65.52
22891,10,VSL-4470,2026-02-14,2026-02-14,5.66,16.12,3,39.83
22892,7,VSL-9159,2024-12-17,2024-12-17,0.87,17.74,1,41.42
22893,12,VSL-1558,2024-10-25,2024-10-25,0.14,30.27,1,50.39
22894,9,VSL-7652,2025-12-11,2025-12-11,2.9,43.07,4,33.66
22895,6,VSL-8970,2024-10-29,2024-10-29,1.32,14.63,4,1.56
22896,9,VSL-2680,2025-07-03,2025-07-03,3.5,35.95,1,42.01
22897,6,VSL-2862,2025-01-29,2025-01-29,2.87,10.39,3,25.6
22898,12,VSL-1239,2024-03-17,2024-03-17,1.27,6.51,3,84.54
22899,1,VSL-6969,2026-01-02,2026-01-02,5.5,26.39,4,44.79
22900,4,VSL-6528,2025-11-22,2025-11-22,0.26,31.44,1,30.28
22901,4,VSL-2946,2024-05-31,2024-05-31,3.33,14.19,5,53.26
22902,2,VSL-3504,2025-08-07,2025-08-07,2.32,10.99,5,60.05
22903,4,VSL-9389,2024-05-21,2024-05-21,2.14,35.42,5,72.24
22904,11,VSL-8571,2026-03-24,2026-03-24,1.85,44.93,5,17.01
22905,1,VSL-9387,2025-11-11,2025-11-11,1.22,26.4,5,37.15
22906,9,VSL-4184,2025-04-15,2025-04-15,0.3,23.17,3,52.42
22907,3,VSL-2438,2025-05-24,2025-05-24,2.91,6.65,2,58.23
22908,7,VSL-4966,2025-04-30,2025-04-30,0.59,20.54,3,60.58
22909,10,VSL-7631,2025-10-10,2025-10-10,11.89,47.58,5,41.64
22910,7,VSL-1193,2025-07-24,2025-07-24,1.44,34.42,3,35.61
22911,5,VSL-4457,2024-03-22,2024-03-22,1.01,6.74,3,22.0
22912,4,VSL-1098,2026-01-15,2026-01-15,0.9,9.9,5,56.29
22913,12,VSL-3551,2024-02-28,2024-02-28,0.26,14.14,2,45.75
22914,7,VSL-6642,2024-08-21,2024-08-21,5.41,35.16,3,27.12
22915,7,VSL-4498,2024-10-23,2024-10-23,2.72,14.29,3,35.26
22916,1,VSL-8196,2024-05-22,2024-05-22,3.04,26.59,5,87.3
22917,6,VSL-8829,2025-10-16,2025-10-16,3.96,21.16,1,49.42
22918,11,VSL-8042,2025-12-14,2025-12-14,0.43,46.8,5,60.0
22919,1,VSL-9191,2024-04-17,2024-04-17,3.06,47.28,2,23.22
22920,6,VSL-3896,2025-02-20,2025-02-20,4.36,35.18,1,62.69
22921,2,VSL-7669,2025-04-20,2025-04-20,0.97,31.94,3,63.75
22922,10,VSL-6571,2026-02-25,2026-02-25,1.8,10.8,5,32.08
22923,12,VSL-6993,2025-01-03,2025-01-03,1.55,36.16,2,42.11
22924,8,VSL-8432,2024-02-20,2024-02-20,0.12,38.91,1,26.66
22925,11,VSL-8503,2024-10-04,2024-10-04,0.33,30.83,5,80.2
22926,9,VSL-1188,2025-03-01,2025-03-01,0.02,28.84,4,72.89
22927,2,VSL-8812,2025-01-11,2025-01-11,0.1,6.75,2,93.36
22928,4,VSL-3865,2026-02-14,2026-02-14,1.73,14.98,2,71.43
22929,6,VSL-1150,2025-09-03,2025-09-03,1.69,34.07,1,53.31
22930,8,VSL-2488,2025-11-26,2025-11-26,1.39,10.32,4,76.4
22931,3,VSL-1990,2024-04-02,2024-04-02,2.79,22.12,2,38.65
22932,2,VSL-5913,2024-10-15,2024-10-15,2.59,32.37,3,43.04
22933,8,VSL-1688,2025-11-21,2025-11-21,0.78,45.89,1,44.47
22934,5,VSL-2693,2025-01-05,2025-01-05,1.9,14.2,2,18.51
22935,5,VSL-8950,2024-12-17,2024-12-17,0.53,16.72,3,59.12
22936,6,VSL-2491,2026-03-16,2026-03-16,3.51,34.75,4,43.67
22937,4,VSL-5602,2024-12-13,2024-12-13,0.21,26.0,4,35.62
22938,1,VSL-9637,2024-11-20,2024-11-20,2.3,27.66,1,83.72
22939,10,VSL-1901,2024-08-16,2024-08-16,0.39,12.02,3,80.3
22940,10,VSL-7265,2024-10-21,2024-10-21,7.84,15.69,3,31.26
22941,6,VSL-8201,2024-05-04,2024-05-04,0.08,23.97,4,55.24
22942,2,VSL-4733,2025-09-07,2025-09-07,3.78,34.02,1,33.44
22943,1,VSL-4204,2025-12-25,2025-12-25,0.51,23.19,3,102.39
22944,4,VSL-1655,2024-07-05,2024-07-05,1.8,31.93,3,73.06
22945,1,VSL-1009,2024-05-31,2024-05-31,2.2,35.17,1,51.25
22946,6,VSL-9954,2025-01-25,2025-01-25,0.14,11.06,4,63.28
22947,9,VSL-9745,2024-03-05,2024-03-05,0.42,16.97,5,32.62
22948,9,VSL-3286,2024-10-18,2024-10-18,0.89,37.03,2,55.77
22949,1,VSL-9156,2026-01-09,2026-01-09,2.27,46.67,3,81.41
22950,5,VSL-2903,2024-08-08,2024-08-08,1.57,19.7,1,2.11
22951,3,VSL-4931,2024-05-22,2024-05-22,2.14,28.28,1,41.08
22952,2,VSL-5542,2026-01-08,2026-01-08,0.86,11.68,3,57.23
22953,6,VSL-5419,2025-03-15,2025-03-15,0.29,19.7,4,30.87
22954,4,VSL-6564,2024-05-19,2024-05-19,1.06,44.55,2,45.53
22955,8,VSL-6385,2024-01-20,2024-01-20,1.09,24.06,4,80.58
22956,3,VSL-2211,2025-12-27,2025-12-27,1.62,24.76,5,61.27
22957,11,VSL-6013,2024-05-30,2024-05-30,1.03,40.64,2,13.8
22958,8,VSL-9286,2026-03-21,2026-03-21,1.92,31.98,2,37.33
22959,4,VSL-7810,2025-12-17,2025-12-17,0.93,23.01,2,50.62
22960,7,VSL-6284,2025-05-08,2025-05-08,1.71,7.23,1,59.39
22961,11,VSL-4902,2024-02-05,2024-02-05,1.63,6.11,3,23.82
22962,10,VSL-7521,2025-07-08,2025-07-08,7.27,38.37,4,44.71
22963,6,VSL-1084,2025-05-23,2025-05-23,1.16,23.47,1,40.02
22964,5,VSL-3446,2024-01-14,2024-01-14,3.12,38.19,5,52.61
22965,8,VSL-7624,2025-01-12,2025-01-12,0.86,31.43,3,88.87
22966,9,VSL-8618,2024-12-08,2024-12-08,4.71,45.85,3,35.02
22967,11,VSL-7956,2024-06-08,2024-06-08,5.05,9.52,5,15.87
22968,7,VSL-9820,2024-01-16,2024-01-16,2.08,15.94,2,46.19
22969,2,VSL-7031,2024-08-12,2024-08-12,1.72,7.45,1,38.61
22970,10,VSL-5173,2026-02-21,2026-02-21,4.03,38.86,3,59.78
22971,5,VSL-5078,2025-07-29,2025-07-29,0.63,30.78,2,16.55
22972,9,VSL-2912,2024-06-10,2024-06-10,6.95,46.08,1,32.01
22973,2,VSL-7393,2024-10-30,2024-10-30,2.47,16.08,1,58.3
22974,4,VSL-9152,2025-05-31,2025-05-31,1.87,26.11,4,58.35
22975,11,VSL-2372,2024-02-25,2024-02-25,2.14,43.38,1,1.0
22976,1,VSL-2356,2024-06-27,2024-06-27,2.56,6.56,1,57.94
22977,6,VSL-1601,2024-02-19,2024-02-19,1.07,9.77,2,18.62
22978,11,VSL-2096,2024-08-11,2024-08-11,0.12,13.95,1,68.7
22979,7,VSL-2963,2026-03-27,2026-03-27,4.33,40.24,1,63.81
22980,7,VSL-8276,2024-04-02,2024-04-02,1.59,41.13,5,15.16
22981,8,VSL-9923,2024-12-10,2024-12-10,4.61,9.62,3,55.06
22982,11,VSL-2801,2024-06-22,2024-06-22,4.69,6.93,4,40.22
22983,11,VSL-2347,2026-02-01,2026-02-01,3.69,30.2,1,68.25
22984,6,VSL-6402,2025-07-28,2025-07-28,0.05,21.22,3,36.72
22985,3,VSL-8005,2026-02-25,2026-02-25,0.22,27.82,3,76.97
22986,8,VSL-2769,2025-01-20,2025-01-20,1.05,13.76,2,65.1
22987,2,VSL-1285,2024-09-22,2024-09-22,3.27,29.69,4,27.08
22988,11,VSL-8613,2024-05-01,2024-05-01,2.93,21.32,3,80.11
22989,10,VSL-8626,2024-08-27,2024-08-27,1.36,16.26,2,66.81
22990,9,VSL-6246,2025-01-03,2025-01-03,0.01,45.88,3,85.97
22991,2,VSL-1427,2024-03-20,2024-03-20,4.26,9.29,4,80.9
22992,2,VSL-4503,2024-06-01,2024-06-01,0.43,36.1,1,74.02
22993,6,VSL-1094,2025-08-22,2025-08-22,0.63,34.48,4,90.83
22994,12,VSL-3374,2025-12-09,2025-12-09,0.65,15.89,2,81.22
22995,2,VSL-9532,2024-03-27,2024-03-27,0.28,12.65,4,55.74
22996,12,VSL-1008,2024-10-25,2024-10-25,3.9,44.2,1,55.97
22997,5,VSL-1906,2025-02-08,2025-02-08,2.3,37.02,5,68.06
22998,4,VSL-7062,2025-04-23,2025-04-23,5.27,30.03,2,48.29
22999,2,VSL-2039,2025-12-21,2025-12-21,0.21,47.64,4,70.22
23000,1,VSL-9581,2026-03-16,2026-03-16,2.2,44.76,3,59.65
23001,9,VSL-5693,2025-07-30,2025-07-30,0.42,46.47,3,1.0
23002,9,VSL-7501,2025-03-04,2025-03-04,5.27,8.93,1,54.5
23003,2,VSL-7650,2024-05-14,2024-05-14,0.12,12.78,4,64.42
23004,11,VSL-8269,2026-02-20,2026-02-20,0.42,18.47,4,5.31
23005,3,VSL-6368,2024-11-01,2024-11-01,3.09,11.02,3,70.44
23006,6,VSL-9652,2024-03-20,2024-03-20,0.15,29.18,3,59.98
23007,9,VSL-3441,2024-03-13,2024-03-13,1.6,32.13,5,26.27
23008,12,VSL-6778,2025-03-10,2025-03-10,2.86,9.81,1,37.37
23009,2,VSL-7200,2025-03-20,2025-03-20,1.76,26.3,1,44.93
23010,11,VSL-4961,2024-05-08,2024-05-08,0.91,9.96,4,35.5
23011,6,VSL-8203,2025-06-11,2025-06-11,1.51,7.46,2,55.96
23012,2,VSL-8042,2025-04-12,2025-04-12,7.14,43.11,5,58.04
23013,8,VSL-9471,2026-02-02,2026-02-02,4.54,18.31,3,24.73
23014,10,VSL-1107,2026-01-02,2026-01-02,0.38,10.07,3,51.9
23015,11,VSL-2469,2025-06-03,2025-06-03,1.19,7.79,4,47.19
23016,3,VSL-2120,2024-04-04,2024-04-04,2.86,27.12,2,34.5
23017,7,VSL-9154,2025-06-24,2025-06-24,2.46,35.83,4,30.57
23018,8,VSL-1375,2025-03-18,2025-03-18,1.43,37.1,2,44.46
23019,1,VSL-1529,2025-05-23,2025-05-23,5.66,6.35,1,75.34
23020,3,VSL-3885,2024-07-17,2024-07-17,0.55,43.96,1,48.88
23021,7,VSL-3952,2024-10-15,2024-10-15,2.41,29.85,1,6.89
23022,1,VSL-7071,2025-08-21,2025-08-21,1.58,22.85,5,28.52
23023,8,VSL-9253,2024-11-01,2024-11-01,1.82,32.38,5,60.7
23024,12,VSL-8877,2024-10-20,2024-10-20,0.91,22.05,2,74.91
23025,4,VSL-7418,2024-08-01,2024-08-01,0.52,30.13,4,88.72
23026,9,VSL-9307,2025-07-27,2025-07-27,1.42,25.36,2,22.85
23027,3,VSL-7830,2024-07-25,2024-07-25,1.89,33.29,1,61.24
23028,6,VSL-2102,2024-11-06,2024-11-06,1.02,39.46,2,72.92
23029,1,VSL-4138,2024-07-25,2024-07-25,0.16,22.82,2,41.38
23030,1,VSL-3270,2024-03-28,2024-03-28,1.82,12.28,2,40.84
23031,8,VSL-8337,2024-06-28,2024-06-28,0.51,32.09,1,84.87
23032,10,VSL-9190,2025-02-20,2025-02-20,1.54,14.86,4,69.97
23033,3,VSL-4445,2026-01-06,2026-01-06,1.08,39.48,4,65.06
23034,11,VSL-3380,2025-02-06,2025-02-06,1.58,38.77,4,30.14
23035,1,VSL-4639,2025-12-28,2025-12-28,0.61,9.85,5,26.76
23036,12,VSL-9600,2026-03-29,2026-03-29,0.7,9.03,5,48.07
23037,6,VSL-5306,2024-01-15,2024-01-15,0.83,32.23,2,36.91
23038,10,VSL-4574,2026-02-17,2026-02-17,0.77,13.67,1,49.98
23039,5,VSL-2340,2025-11-01,2025-11-01,0.14,22.19,3,39.81
23040,5,VSL-5155,2025-12-21,2025-12-21,6.8,33.53,5,49.28
23041,2,VSL-9580,2025-01-09,2025-01-09,3.22,33.26,3,85.39
23042,1,VSL-6752,2026-03-05,2026-03-05,2.38,30.44,4,44.4
23043,6,VSL-9893,2024-07-09,2024-07-09,1.67,28.36,1,58.11
23044,6,VSL-2992,2026-03-23,2026-03-23,0.97,32.07,2,59.12
23045,12,VSL-3599,2024-12-06,2024-12-06,3.26,32.84,2,34.25
23046,9,VSL-6758,2024-12-18,2024-12-18,0.44,17.91,4,55.58
23047,7,VSL-3507,2024-07-08,2024-07-08,2.4,9.61,2,3.39
23048,1,VSL-6728,2024-06-11,2024-06-11,1.88,31.24,3,8.93
23049,6,VSL-7415,2026-03-29,2026-03-29,0.25,18.91,5,31.1
23050,7,VSL-4331,2024-04-13,2024-04-13,0.43,37.09,3,42.15
23051,8,VSL-4032,2025-07-25,2025-07-25,4.55,40.43,5,42.73
23052,8,VSL-5436,2024-12-30,2024-12-30,1.25,15.65,2,81.79
23053,2,VSL-1136,2024-02-06,2024-02-06,1.83,20.37,3,45.28
23054,2,VSL-8536,2025-01-20,2025-01-20,0.09,25.29,5,53.25
23055,1,VSL-8915,2025-12-01,2025-12-01,1.44,45.14,4,80.04
23056,1,VSL-5597,2026-01-16,2026-01-16,1.16,16.74,2,38.37
23057,4,VSL-2178,2026-02-09,2026-02-09,1.52,14.41,1,68.49
23058,3,VSL-1126,2024-06-18,2024-06-18,2.77,29.38,4,34.34
23059,6,VSL-5099,2024-07-26,2024-07-26,0.22,29.02,2,17.17
23060,9,VSL-3860,2024-02-28,2024-02-28,0.67,14.07,4,41.87
23061,6,VSL-9141,2024-08-02,2024-08-02,0.18,44.53,3,41.92
23062,11,VSL-7336,2025-07-19,2025-07-19,3.2,40.63,2,66.62
23063,3,VSL-8055,2024-10-16,2024-10-16,0.14,47.57,4,13.68
23064,5,VSL-3424,2025-01-14,2025-01-14,7.08,36.97,2,84.0
23065,8,VSL-2532,2024-09-22,2024-09-22,5.09,41.72,3,39.31
23066,3,VSL-2660,2024-02-16,2024-02-16,2.51,22.89,2,35.49
23067,4,VSL-2816,2025-06-24,2025-06-24,2.07,37.26,2,46.77
23068,8,VSL-6955,2024-10-04,2024-10-04,0.74,24.81,4,59.39
23069,3,VSL-5520,2026-03-01,2026-03-01,9.01,35.79,5,24.53
23070,1,VSL-6672,2025-07-29,2025-07-29,1.6,10.25,4,30.45
23071,2,VSL-4769,2025-11-03,2025-11-03,1.34,8.54,3,67.6
23072,12,VSL-2133,2024-06-29,2024-06-29,2.77,9.17,5,82.97
23073,2,VSL-6969,2025-10-06,2025-10-06,2.53,21.48,1,45.94
23074,4,VSL-2815,2024-12-02,2024-12-02,0.11,14.35,1,6.73
23075,5,VSL-1604,2025-10-18,2025-10-18,1.93,35.81,2,8.13
