shipment_id,vessel_id,origin_port_id,destination_port_id,corridor_id,cargo_type_id,shipment_date,arrival_date,cargo_weight_tons,distance_km,revenue_eur,fuel_consumption_l,delay_hours,on_time_flag
21187,VSL-3500,11,2,4,3,2024-11-23,2024-12-04,31.06,473.77,1647.75,25.12,12.47,0
21188,VSL-8377,10,3,5,5,2025-05-31,2025-06-08,69.49,1159.8,3706.46,93.12,0.0,1
21189,VSL-2006,11,9,5,4,2024-03-22,2024-03-26,26.63,278.65,1387.23,8.61,0.0,1
21190,VSL-5450,3,6,5,1,2024-12-15,2024-12-16,80.11,1062.24,4217.95,118.1,0.0,1
21191,VSL-5510,7,6,1,4,2025-06-14,2025-06-15,67.49,888.69,3552.24,79.0,0.0,1
21192,VSL-6118,8,1,1,5,2025-10-13,2025-10-15,20.81,376.58,1115.82,12.58,0.0,1
21193,VSL-7375,1,7,1,1,2026-03-30,2026-04-04,55.66,908.87,2964.77,55.98,0.0,1
21194,VSL-2010,5,2,4,1,2025-03-17,2025-03-18,38.62,492.49,2029.5,25.25,0.0,1
21195,VSL-5352,11,10,5,5,2025-03-15,2025-03-16,32.46,397.06,1702.41,15.5,0.0,1
21196,VSL-6271,8,5,5,5,2024-07-18,2024-07-21,74.15,1437.96,3995.09,111.53,0.0,1
21197,VSL-8387,7,9,1,4,2026-03-25,2026-03-26,70.1,934.95,3691.99,123.1,0.73,0
21198,VSL-3430,7,9,1,4,2025-03-17,2025-03-20,32.38,387.15,1696.43,20.1,0.0,1
21199,VSL-2012,12,3,5,3,2025-01-01,2025-01-02,54.93,879.78,2922.46,79.54,0.37,1
21200,VSL-2832,12,3,5,3,2025-07-28,2025-07-31,30.83,424.3,1626.36,21.32,0.0,1
21201,VSL-1010,6,4,1,3,2024-09-09,2024-09-10,28.37,372.0,1492.9,19.51,0.0,1
21202,VSL-1117,2,8,4,1,2024-04-29,2024-04-30,24.66,418.3,1316.66,18.81,0.0,1
21203,VSL-7614,12,7,5,1,2024-04-29,2024-05-07,44.95,689.77,2385.45,39.12,0.0,1
21204,VSL-3238,7,2,4,3,2025-07-22,2025-07-24,42.55,800.2,2287.54,57.53,0.0,1
21205,VSL-3078,3,12,5,1,2024-09-04,2024-09-14,17.45,200.24,912.55,6.86,0.0,1
21206,VSL-6773,7,1,1,1,2026-03-04,2026-03-09,69.73,1051.34,3696.77,85.67,0.0,1
21207,VSL-7984,12,8,5,4,2025-11-12,2025-11-13,94.04,1801.04,5062.21,309.62,0.0,1
21208,VSL-9108,10,4,1,1,2024-08-25,2024-08-26,75.73,1004.63,3987.43,138.01,0.0,1
21209,VSL-3239,10,8,1,1,2024-03-28,2024-03-30,22.87,279.03,1199.31,6.44,0.0,1
21210,VSL-1238,9,10,1,3,2025-09-04,2025-09-05,73.24,1342.04,3930.41,191.87,0.0,1
21211,VSL-4931,7,9,1,5,2024-04-12,2024-04-13,27.09,430.52,1440.6,13.54,5.42,0
21212,VSL-3727,12,9,5,4,2026-01-25,2026-01-27,58.92,969.83,3139.97,109.11,0.0,1
21213,VSL-8262,2,10,4,2,2024-01-14,2024-01-19,33.87,507.9,1795.08,23.81,0.0,1
21214,VSL-6490,2,1,3,1,2025-08-08,2025-08-10,48.31,512.04,2517.91,44.23,0.0,1
21215,VSL-8429,9,3,5,1,2024-04-03,2024-04-05,61.26,1097.01,3282.4,84.43,0.0,1
21216,VSL-8276,2,9,4,4,2024-03-02,2024-03-03,66.69,751.32,3484.76,86.08,6.11,0
21217,VSL-1473,7,4,1,2,2024-12-06,2024-12-07,46.07,751.51,2453.8,38.57,0.0,1
21218,VSL-9067,4,3,5,2,2025-02-04,2025-02-05,34.1,388.56,1782.71,22.57,0.0,1
21219,VSL-1086,1,10,1,4,2024-09-24,2024-09-29,97.54,1420.23,5161.05,156.54,0.0,1
21220,VSL-8378,6,2,4,1,2025-06-08,2025-06-10,29.85,418.72,1576.24,24.77,0.0,1
21221,VSL-4388,10,5,5,3,2025-04-11,2025-04-22,29.49,583.15,1591.13,34.19,0.0,1
21222,VSL-2720,4,11,5,5,2024-04-29,2024-05-01,43.25,636.94,2289.89,30.84,2.9,0
21223,VSL-7343,1,3,3,5,2025-05-26,2025-05-27,47.16,633.52,2484.7,45.41,5.26,0
21224,VSL-9684,1,7,1,3,2025-01-09,2025-01-11,32.12,483.57,1702.71,23.89,0.0,1
21225,VSL-2737,9,7,1,4,2024-09-09,2024-09-13,10.42,203.3,561.66,2.56,0.0,1
21226,VSL-6340,7,10,1,1,2024-10-09,2024-10-11,42.58,485.49,2226.1,38.21,0.0,1
21227,VSL-5651,11,2,4,4,2026-01-03,2026-01-14,50.77,542.53,2647.01,33.15,2.0,0
21228,VSL-3931,3,10,5,5,2024-08-02,2024-08-03,37.86,399.2,1972.84,15.12,0.0,1
21229,VSL-8833,2,9,4,5,2025-07-23,2025-07-24,58.73,968.58,3130.22,69.3,0.0,1
21230,VSL-5808,3,1,3,5,2025-12-12,2025-12-13,93.77,1153.32,4919.16,114.07,4.33,0
21231,VSL-7178,5,4,5,3,2024-03-14,2024-03-15,24.24,339.51,1279.9,13.74,0.0,1
21232,VSL-1408,12,9,5,1,2025-04-02,2025-04-07,28.26,344.72,1481.94,13.22,0.24,1
21233,VSL-3956,6,7,1,3,2024-09-08,2024-09-09,82.09,1541.34,4412.77,158.56,0.0,1
21234,VSL-4411,3,12,5,5,2025-12-11,2025-12-15,21.6,220.14,1124.03,4.76,6.5,0
21235,VSL-2621,6,3,5,1,2026-01-19,2026-01-23,46.64,876.47,2507.29,74.69,5.51,0
21236,VSL-7377,10,3,5,3,2026-03-31,2026-04-02,49.41,706.09,2611.72,35.94,0.0,1
21237,VSL-5164,2,9,4,1,2025-03-09,2025-03-10,51.45,862.22,2744.94,73.07,0.0,1
21238,VSL-9358,7,5,5,2,2026-03-31,2026-04-01,60.84,1078.21,3257.64,82.72,2.54,0
21239,VSL-9682,5,2,4,2,2025-05-06,2025-05-07,51.48,724.11,2718.82,71.33,0.0,1
21240,VSL-5852,12,5,2,5,2025-04-15,2025-04-17,53.32,852.71,2836.54,58.23,0.0,1
21241,VSL-6861,8,7,1,1,2024-04-07,2024-04-09,58.26,814.01,3075.8,65.98,0.0,1
21242,VSL-5689,10,9,1,3,2024-03-06,2024-03-07,70.71,1138.9,3763.28,146.01,5.97,0
21243,VSL-9805,9,4,1,5,2025-04-06,2025-04-08,32.3,643.48,1743.7,38.09,0.0,1
21244,VSL-7364,6,5,5,5,2026-01-01,2026-01-02,42.43,802.65,2282.03,50.96,0.0,1
21245,VSL-4545,1,12,3,1,2025-12-04,2025-12-07,59.81,886.27,3167.75,81.58,0.0,1
21246,VSL-8821,11,1,3,1,2025-09-07,2025-09-12,28.81,550.18,1550.54,19.71,0.0,1
21247,VSL-5643,4,1,1,4,2025-06-12,2025-06-13,42.39,813.8,2282.26,67.69,0.0,1
21248,VSL-2344,9,12,5,1,2024-07-22,2024-07-23,53.63,559.52,2793.4,49.18,0.0,1
21249,VSL-7513,8,5,5,3,2024-12-11,2024-12-12,55.11,614.61,2878.42,60.39,0.0,1
21250,VSL-3422,4,7,1,3,2025-05-22,2025-05-26,51.42,1025.4,2776.08,57.1,0.0,1
21251,VSL-9584,2,12,4,1,2024-07-18,2024-07-19,53.63,984.74,2878.45,101.55,0.0,1
21252,VSL-6616,10,7,1,5,2024-02-05,2024-02-06,36.69,613.22,1957.14,23.57,0.0,1
21253,VSL-4794,11,9,5,3,2024-06-22,2024-06-26,33.89,467.62,1788.02,24.27,2.11,0
21254,VSL-3855,8,2,4,2,2024-05-20,2024-05-24,29.39,398.47,1549.19,15.18,0.0,1
21255,VSL-5134,11,2,4,2,2024-06-21,2024-06-22,56.78,1099.2,3058.84,77.08,0.0,1
21256,VSL-5725,11,3,5,4,2025-06-14,2025-06-15,14.34,177.92,752.58,4.3,0.0,1
21257,VSL-4088,2,7,4,5,2026-02-03,2026-02-12,41.65,633.18,2209.14,42.06,0.0,1
21258,VSL-4788,7,8,1,2,2026-03-03,2026-03-05,45.16,575.14,2373.03,45.71,0.0,1
21259,VSL-4549,10,5,5,1,2024-01-24,2024-01-25,24.65,293.47,1291.19,9.83,0.0,1
21260,VSL-5671,11,9,5,3,2024-05-19,2024-05-25,43.0,854.44,2320.89,72.08,0.0,1
21261,VSL-1098,11,4,5,2,2024-02-12,2024-02-13,50.79,918.65,2723.23,57.42,0.0,1
21262,VSL-9531,9,12,5,4,2025-03-10,2025-03-22,64.12,959.03,3397.81,117.63,0.0,1
21263,VSL-7103,6,1,1,1,2025-04-15,2025-04-18,26.09,380.8,1380.66,12.98,0.0,1
21264,VSL-3769,2,3,4,3,2026-02-10,2026-02-14,47.84,857.27,2563.45,45.87,4.9,0
21265,VSL-5802,4,5,5,4,2024-01-24,2024-01-30,39.59,654.67,2110.43,27.83,0.0,1
21266,VSL-9330,12,10,5,2,2025-08-16,2025-08-17,68.93,1154.68,3677.44,135.29,6.62,0
21267,VSL-9658,1,11,3,4,2024-08-21,2024-08-23,55.72,727.51,2931.5,76.71,0.0,1
21268,VSL-3795,9,5,5,1,2026-03-09,2026-03-10,27.8,403.0,1470.6,17.88,0.0,1
21269,VSL-8983,9,2,4,4,2024-02-11,2024-02-12,28.19,305.8,1470.66,13.71,1.43,0
21270,VSL-6864,4,12,5,1,2025-07-07,2025-07-14,52.7,776.93,2790.39,50.01,0.0,1
21271,VSL-3342,12,1,3,3,2025-02-21,2025-02-24,64.47,827.22,3388.94,69.81,0.0,1
21272,VSL-6367,12,11,2,1,2024-10-15,2024-10-16,42.6,808.07,2291.61,67.15,4.45,0
21273,VSL-9509,9,11,5,5,2024-07-23,2024-07-24,36.3,363.68,1887.74,14.8,0.0,1
21274,VSL-5415,9,6,1,1,2024-11-07,2024-11-08,76.89,1467.91,4138.08,220.84,0.0,1
21275,VSL-5034,7,1,1,5,2024-06-23,2024-06-25,54.91,683.49,2882.2,64.93,0.0,1
21276,VSL-2416,8,3,5,4,2024-08-31,2024-09-03,83.13,1356.39,4427.78,126.93,2.74,0
21277,VSL-8233,3,8,5,1,2024-12-27,2024-12-31,23.86,258.57,1244.71,6.85,11.07,0
21278,VSL-9286,5,11,2,5,2024-07-02,2024-07-07,57.32,934.63,3052.93,57.97,0.0,1
21279,VSL-2469,4,9,1,4,2024-12-08,2024-12-17,86.74,1233.27,4583.65,129.07,0.0,1
21280,VSL-1068,7,12,5,4,2025-05-03,2025-05-08,64.43,717.79,3365.06,67.72,0.0,1
21281,VSL-5329,12,8,5,5,2026-02-14,2026-02-15,45.29,666.08,2397.72,38.97,0.0,1
21282,VSL-2029,8,6,1,5,2025-11-15,2025-11-16,58.48,1078.46,3139.69,78.04,1.36,0
21283,VSL-2914,6,1,1,3,2025-04-25,2025-04-27,35.96,393.29,1876.66,25.99,0.0,1
21284,VSL-4349,10,5,5,2,2025-10-05,2025-10-10,91.98,1207.35,4840.47,122.25,0.0,1
21285,VSL-4265,1,2,3,2,2024-05-13,2024-05-14,42.12,434.15,2192.83,24.46,3.87,0
21286,VSL-8182,2,3,4,4,2024-01-31,2024-02-01,45.91,465.3,2388.56,37.55,2.08,0
21287,VSL-4056,11,3,5,4,2025-10-30,2025-10-31,21.91,282.22,1151.94,8.14,0.0,1
21288,VSL-1003,10,12,5,4,2025-11-18,2025-11-19,52.18,569.78,2722.96,38.77,0.0,1
21289,VSL-9161,1,7,1,4,2025-05-10,2025-05-11,41.36,586.48,2185.3,29.23,0.0,1
21290,VSL-4935,1,8,1,4,2025-03-27,2025-04-02,1.0,50.0,60.0,0.09,0.0,1
21291,VSL-4037,2,7,4,5,2024-01-14,2024-01-20,17.7,276.45,940.29,7.89,8.53,0
21292,VSL-7104,1,3,3,4,2025-05-20,2025-05-24,62.8,1067.61,3353.52,122.95,8.0,0
21293,VSL-7600,1,11,3,4,2024-10-22,2024-10-23,62.16,1035.34,3315.07,75.11,0.0,1
21294,VSL-3902,7,11,5,5,2026-01-06,2026-01-08,58.75,1063.05,3150.11,121.52,0.0,1
21295,VSL-7831,2,5,4,3,2024-09-10,2024-09-14,50.73,974.53,2731.41,53.96,0.0,1
21296,VSL-6698,10,1,1,1,2025-10-06,2025-10-11,80.8,1244.29,4288.86,113.27,0.0,1
21297,VSL-8322,10,5,5,1,2024-05-14,2024-05-18,39.98,592.66,2117.53,30.74,0.0,1
21298,VSL-8822,7,9,1,3,2025-12-30,2025-12-31,50.64,838.41,2699.68,42.93,0.0,1
21299,VSL-7685,11,12,2,3,2025-11-26,2025-12-04,27.19,291.76,1417.85,14.33,0.0,1
21300,VSL-1659,8,12,5,4,2024-03-21,2024-03-22,19.71,247.46,1034.99,8.7,0.0,1
21301,VSL-9406,9,12,5,1,2024-12-04,2024-12-05,77.37,903.87,4049.27,85.11,0.0,1
21302,VSL-7599,10,6,1,4,2024-10-22,2024-10-23,58.69,1031.99,3140.9,105.06,0.0,1
21303,VSL-6625,12,6,5,4,2024-08-02,2024-08-06,56.05,631.7,2928.84,65.97,0.0,1
21304,VSL-9484,10,8,1,1,2024-03-01,2024-03-02,90.66,1679.54,4868.91,245.97,0.0,1
21305,VSL-2292,8,11,5,3,2025-03-31,2025-04-06,16.13,174.53,841.41,4.57,0.0,1
21306,VSL-3912,7,12,5,2,2025-12-26,2025-12-29,23.73,283.05,1243.11,10.72,0.0,1
21307,VSL-1039,9,3,5,4,2025-07-31,2025-08-07,85.94,1276.23,4552.25,183.68,0.0,1
21308,VSL-3745,9,10,1,1,2024-02-13,2024-02-14,51.29,962.79,2757.06,97.3,0.0,1
21309,VSL-3067,3,5,5,3,2025-07-29,2025-07-30,50.85,972.59,2737.02,66.75,0.7,0
21310,VSL-9562,1,6,1,2,2024-03-08,2024-03-14,42.3,842.23,2283.45,37.69,0.0,1
21311,VSL-9755,11,2,4,4,2024-12-10,2024-12-22,1.0,50.0,60.0,0.09,0.0,1
21312,VSL-4932,1,9,1,4,2025-06-10,2025-06-11,45.04,846.03,2421.21,51.1,5.08,0
21313,VSL-9537,6,5,5,2,2024-08-07,2024-08-09,24.47,313.78,1286.26,9.15,0.0,1
21314,VSL-7916,8,11,5,3,2024-06-09,2024-06-12,24.51,335.85,1292.67,15.79,0.0,1
21315,VSL-9772,6,8,1,1,2025-08-27,2025-08-29,54.4,606.87,2841.37,53.55,7.56,0
21316,VSL-3037,4,9,1,2,2024-03-17,2024-03-18,52.18,670.02,2743.0,59.04,0.0,1
21317,VSL-7465,2,4,4,5,2024-04-21,2024-04-25,79.78,1164.29,4221.86,132.17,10.88,0
21318,VSL-8116,7,11,5,4,2024-06-08,2024-06-09,44.64,734.62,2378.92,64.14,0.0,1
21319,VSL-4515,4,11,5,2,2024-01-07,2024-01-08,37.64,454.52,1972.9,28.32,0.0,1
21320,VSL-3171,10,8,1,1,2025-01-21,2025-01-24,48.14,805.17,2568.03,44.14,0.0,1
21321,VSL-8779,9,2,4,3,2024-02-10,2024-02-14,40.6,639.82,2157.96,38.76,0.0,1
21322,VSL-3691,8,1,1,1,2024-09-04,2024-09-06,8.16,150.64,438.13,2.31,0.0,1
21323,VSL-3068,6,3,5,4,2024-10-16,2024-10-17,54.63,998.1,2931.12,54.78,0.0,1
21324,VSL-7718,7,2,4,5,2025-11-03,2025-11-05,86.66,1664.35,4665.87,201.71,0.0,1
21325,VSL-7370,7,12,5,4,2025-06-12,2025-06-15,37.01,679.98,1986.5,42.88,0.0,1
21326,VSL-7477,2,12,4,1,2025-11-03,2025-11-07,55.63,960.07,2973.51,73.19,0.0,1
21327,VSL-4995,3,7,5,3,2024-09-01,2024-09-03,30.22,509.93,1612.99,29.65,0.0,1
21328,VSL-7932,7,9,1,1,2025-09-11,2025-09-12,67.82,790.27,3549.05,83.59,0.0,1
21329,VSL-8486,9,6,1,4,2024-11-30,2024-12-05,76.07,1249.42,4053.38,146.46,0.0,1
21330,VSL-4241,6,7,1,4,2024-01-27,2024-01-29,12.07,132.66,630.03,3.11,0.0,1
21331,VSL-6001,7,9,1,2,2024-03-18,2024-03-20,46.12,885.95,2483.19,43.05,0.0,1
21332,VSL-4248,12,8,5,5,2025-05-11,2025-05-12,41.54,699.38,2216.88,49.04,3.27,0
21333,VSL-3428,3,4,5,2,2025-01-01,2025-01-07,76.32,956.15,4007.23,81.96,0.0,1
21334,VSL-7543,2,4,4,5,2024-03-13,2024-03-14,39.67,397.23,2062.95,20.05,0.0,1
21335,VSL-5144,9,4,1,4,2025-05-19,2025-05-24,13.26,155.06,694.01,2.93,0.0,1
21336,VSL-7114,12,10,5,2,2025-09-10,2025-09-13,29.57,589.98,1596.5,19.79,0.0,1
21337,VSL-9101,12,11,2,3,2025-11-26,2025-11-28,40.81,444.0,2129.3,30.1,0.0,1
21338,VSL-8563,6,8,1,1,2025-12-12,2025-12-13,46.62,524.53,2435.91,31.43,0.0,1
21339,VSL-9373,7,10,1,4,2025-02-03,2025-02-07,40.32,716.46,2159.29,45.15,0.0,1
21340,VSL-7374,10,1,1,1,2024-07-30,2024-07-31,51.44,768.97,2725.79,55.33,0.0,1
21341,VSL-3882,5,1,3,3,2025-08-26,2025-08-27,37.0,585.22,1967.04,25.18,0.0,1
21342,VSL-4572,7,3,5,3,2025-03-22,2025-03-26,62.3,631.51,3241.3,65.0,0.0,1
21343,VSL-4022,5,1,3,1,2025-09-07,2025-09-09,75.11,1207.26,3996.95,120.13,0.0,1
21344,VSL-2320,9,3,5,4,2026-03-10,2026-03-11,32.0,557.4,1711.48,20.78,0.0,1
21345,VSL-3542,5,12,2,3,2026-03-19,2026-03-20,46.96,577.78,2463.56,35.19,0.51,0
21346,VSL-4263,6,8,1,3,2026-03-21,2026-03-22,37.53,588.55,1994.21,43.51,0.0,1
21347,VSL-9920,11,5,2,2,2024-01-25,2024-01-26,37.15,520.13,1961.53,34.79,6.33,0
21348,VSL-6926,6,3,5,5,2025-12-08,2025-12-11,64.4,735.68,3367.14,85.16,0.97,0
21349,VSL-8625,3,11,5,1,2024-03-12,2024-03-13,54.28,749.45,2863.89,60.6,0.0,1
21350,VSL-4044,2,11,4,3,2025-12-13,2025-12-17,57.41,910.68,3052.64,67.0,0.0,1
21351,VSL-6044,10,7,1,5,2024-01-05,2024-01-07,52.22,851.37,2781.27,53.46,0.0,1
21352,VSL-4880,2,1,3,1,2025-10-02,2025-10-06,91.97,1017.05,4801.91,124.85,0.0,1
21353,VSL-1651,4,3,5,1,2024-06-16,2024-06-19,51.75,866.91,2760.88,58.36,0.0,1
21354,VSL-6572,8,2,4,1,2025-02-19,2025-02-21,43.77,653.19,2319.14,55.41,0.0,1
21355,VSL-3381,12,4,5,4,2026-01-05,2026-01-06,67.52,972.35,3570.47,108.3,0.0,1
21356,VSL-2294,2,5,4,4,2024-01-21,2024-01-30,46.06,655.87,2434.17,37.35,0.0,1
21357,VSL-1357,9,10,1,3,2025-05-10,2025-05-14,42.59,691.99,2267.9,53.95,1.01,0
21358,VSL-7003,6,3,5,5,2024-05-12,2024-05-15,29.38,338.92,1536.78,18.78,0.0,1
21359,VSL-4408,8,4,1,2,2025-12-14,2025-12-18,2.95,50.0,157.5,0.26,0.0,1
21360,VSL-9742,11,3,5,3,2024-11-25,2024-11-27,23.35,279.42,1223.38,8.98,4.54,0
21361,VSL-9213,8,3,5,2,2024-05-02,2024-05-03,83.86,938.95,4380.79,100.63,1.16,0
21362,VSL-2870,4,1,1,4,2024-12-14,2025-01-03,22.77,349.35,1208.37,9.92,0.0,1
21363,VSL-6311,9,5,5,3,2025-01-07,2025-01-08,89.54,1283.37,4733.67,148.27,0.0,1
21364,VSL-4550,10,1,1,5,2024-11-27,2024-11-28,88.27,1003.19,4614.14,169.02,0.0,1
21365,VSL-1523,9,12,5,4,2025-11-02,2025-11-03,32.86,343.08,1711.62,21.57,2.45,0
21366,VSL-7378,10,4,1,5,2024-01-31,2024-02-01,52.74,796.68,2796.34,55.29,0.0,1
21367,VSL-4183,8,1,1,2,2024-07-09,2024-07-10,54.22,1062.36,2923.47,85.28,0.92,0
21368,VSL-7390,10,5,5,3,2025-08-29,2025-09-06,58.99,831.4,3115.78,58.42,0.0,1
21369,VSL-5307,1,9,1,5,2025-08-29,2025-08-30,39.7,670.55,2119.11,47.9,0.0,1
21370,VSL-2589,3,7,5,5,2024-04-12,2024-04-15,42.58,722.01,2273.4,32.09,0.0,1
21371,VSL-9188,4,3,5,5,2024-05-04,2024-05-06,92.32,1099.98,4836.0,141.86,0.0,1
21372,VSL-9599,1,11,3,5,2026-02-26,2026-03-03,59.12,1105.22,3177.04,67.89,0.0,1
21373,VSL-1327,7,5,5,2,2024-10-26,2024-10-27,73.34,1250.62,3917.12,96.29,0.0,1
21374,VSL-2439,9,4,1,1,2024-01-24,2024-01-26,67.64,923.17,3566.63,119.99,0.0,1
21375,VSL-1200,11,2,4,1,2025-02-06,2025-02-07,57.16,1113.23,3080.65,114.49,0.0,1
21376,VSL-2848,1,10,1,1,2025-08-21,2025-08-25,32.13,477.19,1701.94,21.77,0.0,1
21377,VSL-5740,12,10,5,1,2024-08-06,2024-08-07,1.0,50.0,60.0,0.05,0.0,1
21378,VSL-2290,11,6,5,3,2024-08-31,2024-09-01,47.49,590.13,2492.53,37.75,0.0,1
21379,VSL-3178,3,4,5,1,2024-10-06,2024-10-07,40.86,679.2,2178.84,32.4,0.0,1
21380,VSL-2951,6,12,5,1,2025-10-15,2025-10-16,20.41,267.8,1074.06,5.61,0.0,1
21381,VSL-8672,9,12,5,1,2024-05-24,2024-05-26,53.39,853.72,2840.24,80.85,0.11,1
21382,VSL-1193,5,12,2,2,2026-03-04,2026-03-05,33.05,360.25,1724.55,21.52,0.0,1
21383,VSL-3425,2,9,4,3,2025-03-15,2025-03-17,71.27,929.86,3749.47,111.46,0.0,1
21384,VSL-1676,6,7,1,1,2025-04-28,2025-04-29,64.66,705.55,3374.11,79.69,0.0,1
21385,VSL-6909,2,1,3,3,2026-03-23,2026-03-25,77.2,1176.8,4095.36,175.96,0.0,1
21386,VSL-6340,9,1,1,5,2025-12-15,2025-12-16,29.68,501.39,1584.28,16.57,6.81,0
21387,VSL-7564,7,2,4,4,2024-02-04,2024-02-06,53.74,580.87,2803.17,43.5,0.0,1
21388,VSL-4917,8,12,5,2,2025-03-19,2025-03-25,66.38,1308.97,3580.79,89.2,0.0,1
21389,VSL-2325,6,11,5,1,2025-02-03,2025-02-04,50.86,657.39,2674.48,55.81,0.0,1
21390,VSL-3413,10,9,1,4,2024-08-29,2024-09-08,38.21,402.51,1991.0,27.14,0.0,1
21391,VSL-7520,10,3,5,3,2024-06-19,2024-06-22,71.32,887.42,3743.48,98.75,0.0,1
21392,VSL-4811,2,7,4,2,2024-08-21,2024-08-22,25.39,436.35,1356.77,19.54,0.0,1
21393,VSL-5174,12,1,3,1,2026-02-22,2026-02-23,66.84,776.44,3497.29,52.61,0.0,1
21394,VSL-3174,6,1,1,5,2024-04-06,2024-04-08,31.07,446.96,1642.89,16.44,0.0,1
21395,VSL-8813,1,12,3,5,2024-05-28,2024-05-29,79.75,1552.17,4297.93,139.7,0.0,1
21396,VSL-9694,12,5,2,2,2024-10-18,2024-10-27,39.35,521.67,2071.83,25.26,0.0,1
21397,VSL-9161,12,1,3,1,2024-04-30,2024-05-06,41.98,564.55,2211.91,45.31,5.19,0
21398,VSL-2901,8,5,5,2,2024-08-15,2024-08-16,23.04,425.35,1237.07,14.18,0.0,1
21399,VSL-3380,5,11,2,2,2024-07-06,2024-07-13,41.71,717.35,2228.97,52.31,4.39,0
21400,VSL-1840,11,10,5,1,2024-02-24,2024-02-26,78.47,1010.35,4125.57,122.2,0.0,1
21401,VSL-9390,10,2,4,4,2024-02-13,2024-02-15,43.48,638.27,2301.65,52.46,0.0,1
21402,VSL-9337,1,9,1,4,2024-05-26,2024-05-29,57.82,595.72,3010.14,39.6,0.0,1
21403,VSL-9201,3,12,5,3,2024-01-29,2024-01-30,93.0,1131.11,4876.22,153.24,0.0,1
21404,VSL-8019,9,8,1,2,2024-03-11,2024-03-12,37.07,720.06,1997.51,37.6,0.0,1
21405,VSL-8180,3,2,4,1,2026-01-17,2026-01-18,45.36,618.67,2391.73,30.7,0.0,1
21406,VSL-7961,1,9,1,1,2025-05-12,2025-05-14,34.86,393.93,1821.79,15.35,0.0,1
21407,VSL-5648,4,7,1,2,2025-12-18,2026-01-03,38.08,687.1,2041.42,45.86,0.0,1
21408,VSL-6013,9,8,1,4,2026-01-06,2026-01-07,41.95,641.17,2225.73,51.46,0.79,0
21409,VSL-3833,1,12,3,1,2025-06-23,2025-06-24,70.17,1187.57,3746.01,139.32,0.0,1
21410,VSL-4485,12,2,4,2,2025-05-10,2025-05-15,53.4,956.06,2861.21,93.83,0.0,1
21411,VSL-1385,10,9,1,3,2024-10-12,2024-10-13,49.4,838.27,2637.65,49.51,0.0,1
21412,VSL-2728,2,3,4,3,2024-01-16,2024-01-17,26.37,469.45,1412.39,18.57,0.0,1
21413,VSL-6473,1,10,1,2,2024-02-28,2024-03-02,41.9,813.83,2257.77,62.97,0.0,1
21414,VSL-9604,9,3,5,3,2024-04-16,2024-04-17,49.91,878.43,2671.19,71.83,0.0,1
21415,VSL-4258,1,10,1,4,2024-05-16,2024-05-22,78.74,1136.14,4164.23,133.68,0.0,1
21416,VSL-2226,12,4,5,1,2026-02-10,2026-02-11,51.11,732.56,2702.01,40.98,0.0,1
21417,VSL-1008,3,6,5,4,2024-11-09,2024-11-12,60.56,1208.04,3269.61,89.58,0.0,1
21418,VSL-9614,11,3,5,4,2024-04-28,2024-05-02,35.22,585.31,1878.06,26.37,0.0,1
21419,VSL-2467,6,12,5,1,2024-11-12,2024-11-13,46.88,901.03,2524.21,76.12,0.0,1
21420,VSL-3855,5,9,5,5,2025-04-09,2025-04-12,23.35,281.22,1223.74,8.0,0.0,1
21421,VSL-9163,3,12,5,5,2024-05-26,2024-05-29,74.52,1292.27,3984.45,120.43,0.0,1
21422,VSL-5262,3,7,5,1,2024-05-23,2024-05-25,69.23,1325.24,3726.55,147.29,0.0,1
21423,VSL-2531,7,8,1,1,2024-01-25,2024-01-27,83.73,1470.15,4480.53,211.79,0.0,1
21424,VSL-2280,6,8,1,1,2024-08-14,2024-08-18,49.8,851.72,2660.34,73.72,0.0,1
21425,VSL-4628,5,7,5,1,2026-03-16,2026-03-19,13.74,178.76,722.75,3.53,0.0,1
21426,VSL-4619,1,9,1,3,2024-11-19,2024-11-20,47.75,763.23,2540.15,61.6,0.0,1
21427,VSL-7003,8,12,5,4,2025-03-16,2025-03-17,35.64,467.65,1875.53,18.14,0.0,1
21428,VSL-7112,1,7,1,2,2025-08-10,2025-08-11,53.31,610.89,2787.68,59.22,4.92,0
21429,VSL-8300,1,7,1,3,2026-02-16,2026-02-17,88.04,1271.87,4656.37,154.16,0.0,1
21430,VSL-9180,2,12,4,1,2025-07-01,2025-07-05,70.22,1040.08,3719.02,93.63,0.0,1
21431,VSL-9464,8,1,1,4,2025-12-23,2025-12-24,62.52,730.69,3272.14,85.21,1.02,0
21432,VSL-5100,2,12,4,1,2024-06-08,2024-06-10,43.21,523.62,2265.22,25.7,0.0,1
21433,VSL-1242,6,5,5,5,2025-10-05,2025-10-06,68.89,1202.43,3684.99,120.35,0.0,1
21434,VSL-3157,2,4,4,2,2024-12-06,2024-12-08,45.19,550.17,2369.53,39.75,0.0,1
21435,VSL-3231,2,6,4,5,2026-02-07,2026-02-10,33.31,443.44,1754.19,18.47,0.08,1
21436,VSL-5546,11,8,5,3,2026-03-16,2026-03-17,55.23,1000.28,2961.56,56.8,0.0,1
21437,VSL-8062,2,1,3,5,2025-07-12,2025-07-13,45.16,631.09,2384.22,34.05,0.0,1
21438,VSL-3776,12,8,5,2,2025-11-13,2025-11-14,64.08,1016.74,3407.35,97.86,0.0,1
